seed_eigenc,seed_degree,seed_localc,seed_betweenness,inno_pen,seed_perspref,neighs_eigenc,neighs_degree,neighs_localc,neighs_betweenness,neighs_perspref,success,speed,neighsmax_eigenc,neighsmax_degree,neighsmax_localc,neighsmax_betweenness,neighsmax_perspref
-0.14952404696055,36,0.152380952380952,6429.12759186486,1,0.436892154275436,0.0731923535429722,20.6944444444444,0.16053947389167,3743.97859015613,0.499032668978403,1,11,0.20996253741245,65,0.6,18131.2882530902,0.730872951454218
-0.180858404033799,57,0.0726817042606516,13502.8525256281,0.982,0.351036484918047,0.0559140574869064,15.2280701754386,0.144249720150885,2000.17658460354,0.5099270960395,1,7,0.202521659428,63,0.6,18131.2882530902,0.719631768340523
-0.202057810795379,57,0.087719298245614,13257.6517319354,1,0.41711094752344,0.0624680512296233,16.9649122807018,0.170781632313882,2356.46676410583,0.518526141083954,1,7,0.180858404033799,57,0.8,13502.8525256281,0.796405006089125
-0.0866557491797774,24,0.108695652173913,3166.24517987495,1,0.55236008871491,0.0636272729312643,19.2083333333333,0.132408715489202,3138.43666219364,0.504631793969051,1,17,0.202521659428,63,0.6,18131.2882530902,0.714489114177571
-0.0990465902876542,37,0.0810810810810811,6236.58821267986,0.998,0.565788842971317,0.0471731606609815,13.4324324324324,0.147464856017386,1712.94561082529,0.497442507535209,1,7,0.192623159532887,61,0.4,15901.1486486253,0.814845700213174
-0.109256824175505,33,0.0946969696969697,5773.13436304025,1,0.721078725586178,0.058343409198041,17.5151515151515,0.133415047260495,2725.88476647707,0.525664195817887,1,7,0.202521659428,63,0.4,18131.2882530902,0.716936483459631
-0.0704245733268546,22,0.12987012987013,2696.07236998972,0.012,0.411796033371213,0.0564103395400628,17.3181818181818,0.121954159950115,2413.07672230343,0.494380797249587,0,0,0.192623159532887,61,0.6,15901.1486486253,0.729045441603557
-0.0900489844983733,32,0.104838709677419,5124.72168850725,1,0.485939247920236,0.0495890754631974,14.9375,0.158046314940166,2036.58517122424,0.510072521307982,1,9,0.20996253741245,65,0.6,17119.5053242557,0.796405006089125
-0.0461638127123642,10,0.222222222222222,455.702094041768,0.002,0.626114512753661,0.081350240383575,23.5,0.112964968197743,3721.3610521106,0.482631251086631,0,0,0.178730484951986,58,0.214285714285714,13126.9558872689,0.721078725586178
-0.0816360125176012,23,0.0790513833992095,3177.62702922401,0.992,0.40087120319033,0.0625476673466084,19.3478260869565,0.0893193272598241,3112.53297495869,0.50728979468191,1,9,0.20996253741245,65,0.357142857142857,17119.5053242557,0.729045441603557
-0.0578305613068459,19,0.0818713450292398,1649.51309218588,1,0.591160299311067,0.0536365674576022,15.0526315789474,0.169258572004213,1993.57983844872,0.499928461005886,1,9,0.202057810795379,57,0.6,13257.6517319354,0.760392638933542
-0.087564182034074,27,0.0911680911680912,3881.33951008114,1,0.531304283631364,0.0571504824757278,17.1851851851852,0.105589407915569,2722.14094053064,0.507717478282756,1,12,0.202521659428,63,0.285714285714286,18131.2882530902,0.814845700213174
-0.0608806338215204,20,0.0842105263157895,2498.72827054746,0.998,0.525243401464542,0.0536421701879772,16.95,0.131370985783212,2579.71356138263,0.500077848832159,1,13,0.20996253741245,65,0.6,17119.5053242557,0.686398872937934
-0.0482222169615641,12,0.151515151515152,867.116407765051,0.002,0.535451247839552,0.0708146473605265,23.4166666666667,0.0823394831647039,3399.84843253057,0.521701218488102,0,0,0.161538731868306,51,0.117647058823529,11463.6359668986,0.645307886949853
-0.0610785799070006,21,0.0571428571428571,2982.4759094844,0.996,0.374747639900677,0.051253886929853,16.6666666666667,0.0941185729476057,2510.15941697359,0.518106154227536,1,9,0.202057810795379,61,0.2,15901.1486486253,0.716936483459631
-0.0645120124241591,17,0.132352941176471,1636.58059552403,0.012,0.655506440056019,0.0668726969559085,20.1176470588235,0.124328468931792,3177.03195128634,0.499114053659918,0,0,0.20996253741245,65,0.6,17119.5053242557,0.729045441603557
-0.0647736770821156,18,0.183006535947712,1542.10352620644,0.02,0.470670001234414,0.0634137179890985,19,0.142080162971204,2870.05309200305,0.492538592492753,0,0,0.192623159532887,61,0.6,15901.1486486253,0.644325493550016
-0.0647739623858996,16,0.166666666666667,1376.01239395198,0.006,0.506428948476152,0.0713407469656187,20.375,0.101056884267084,3511.63072910865,0.469198499549574,0,0,0.20996253741245,65,0.266666666666667,17119.5053242557,0.721078725586178
-0.0654174260170687,21,0.104761904761905,2514.17802049025,0.024,0.613852247266407,0.054894815194231,17.3333333333333,0.0983184828043093,2642.28286472489,0.492804261360286,0,0,0.202057810795379,61,0.222222222222222,15901.1486486253,0.760392638933542
-0.0597589610986303,20,0.0947368421052632,2349.72635870175,0.018,0.515663775406666,0.0526538598613654,16.75,0.0857976159359509,2338.56089867587,0.508325875921884,0,0,0.178730484951986,58,0.4,13126.9558872689,0.674249357664756
-0.0818671794828894,32,0.0564516129032258,5017.05550506721,0.05,0.548524035441216,0.0450834372419766,13.59375,0.124690394179776,1592.21606757408,0.515859826148112,0,0,0.151163021125045,46,0.4,9872.02309918233,0.721078725586178
-0.0637621738814236,19,0.116959064327485,2261.07431345637,0.01,0.302245856399404,0.0591380070217213,18.0526315789474,0.113274286303007,3029.13874049039,0.541160166260051,0,0,0.202057810795379,61,0.4,15901.1486486253,0.722478484785872
-0.0868616388544091,25,0.146666666666667,3463.03361476921,0.016,0.500254025433167,0.0612273101872706,19.48,0.123471100743623,3075.49518496235,0.493280471099098,0,0,0.20996253741245,65,0.6,17119.5053242557,0.660609788783017
-0.066258384236428,18,0.117647058823529,1818.01665045478,1,0.464855140838527,0.0648672528974318,20.8333333333333,0.096735746467455,3573.15450169125,0.52649366055065,1,9,0.192623159532887,61,0.218181818181818,15901.1486486253,0.729045441603557
-0.0527119321551449,12,0.121212121212121,848.399872094652,0.008,0.480688105211259,0.0774078240789677,22.5,0.127981442550027,3825.23866301775,0.526879427642163,0,0,0.202057810795379,57,0.285714285714286,13257.6517319354,0.714489114177571
-0.0764893864567587,30,0.0689655172413793,4403.9480784162,0.998,0.51201935214016,0.0449300697483545,13.4666666666667,0.137802394423258,1596.10089826431,0.533001084997663,1,8,0.192623159532887,61,0.6,15901.1486486253,0.760392638933542
-0.0623997483968158,12,0.212121212121212,1077.158806197,0.024,0.557812861324554,0.0916344468697518,27.8333333333333,0.0887989226600069,5382.49732201082,0.534153474328381,0,0,0.20996253741245,65,0.266666666666667,17119.5053242557,0.714489114177571
-0.0656435778626111,24,0.072463768115942,2844.07325979564,1,0.40881295285857,0.0481990160420166,14.25,0.136032032070802,2003.39236053597,0.522000357356845,1,11,0.202521659428,63,0.4,18131.2882530902,0.688320271773045
-0.0307050436123678,8,0.214285714285714,230.375242263417,0.002,0.570442168217162,0.0676358421264364,20,0.110949661543889,2953.15884562825,0.511463308308596,0,0,0.180858404033799,57,0.222222222222222,13502.8525256281,0.626114512753661
-0.056970590436372,8,0.642857142857143,149.770393200229,0.002,0.641642705458016,0.12549253826991,38,0.122583351407952,7814.72927591509,0.470219907997851,0,0,0.202521659428,63,0.277777777777778,18131.2882530902,0.714489114177571
-0.0530477554841929,15,0.114285714285714,1397.44805366,0.006,0.468471266251003,0.0623207863027076,18.6666666666667,0.110567689257426,3194.49831824943,0.468161843301672,0,0,0.202521659428,63,0.4,18131.2882530902,0.645307886949853
-0.0710840663112457,28,0.0793650793650794,3725.14163466782,1,0.443473712531689,0.0447374681448656,13.1071428571429,0.14202715950912,1684.87933180841,0.531802508734575,1,8,0.20996253741245,65,0.642857142857143,17119.5053242557,0.719631768340523
-0.0545118687447953,27,0.0455840455840456,2704.23772856421,0.032,0.611948096372738,0.0355782413202502,10.4444444444444,0.110807583048047,862.474387750579,0.521591776129774,0,0,0.0868616388544091,32,0.4,5017.05550506721,0.722478484785872
-0.0909703258067647,33,0.0492424242424242,5599.18043698223,0.996,0.364659925866367,0.0485783747008556,14.6363636363636,0.115157041266136,2247.34023914615,0.505029866135119,1,9,0.202521659428,63,0.6,18131.2882530902,0.699567474487196
-0.0556926611071511,16,0.1,1619.46694716739,0.008,0.497331209725776,0.061338783324951,19.5625,0.119820686948977,3243.31371147028,0.527970026444584,0,0,0.202521659428,63,0.533333333333333,18131.2882530902,0.714489114177571
-0.0380714257103159,9,0.277777777777778,355.286774503053,0.01,0.412334004548016,0.0745441902387684,23.4444444444444,0.135236035168709,3749.1670594304,0.514732987158582,0,0,0.178730484951986,58,0.642857142857143,13126.9558872689,0.675315178759103
-0.0517540507434859,17,0.102941176470588,1162.12790406524,0.01,0.582989893496739,0.0536478838833085,15.0588235294118,0.115362890276269,1768.01294413046,0.488094170942641,0,0,0.166397005623651,48,0.4,10196.2035239752,0.594678491706955
-0.0332919513786053,8,0.142857142857143,313.823228116639,0.004,0.472964421222428,0.0733341790994025,22.625,0.0866053522939598,3808.35243740615,0.502693372074882,0,0,0.180858404033799,57,0.214285714285714,13502.8525256281,0.655506440056019
-0.0252057537317941,12,0.0303030303030303,908.850327468305,0.012,0.592780470760867,0.0370148175351616,12.5,0.0675630605777665,1294.60877545893,0.564459452685368,0,0,0.109256824175505,33,0.214285714285714,5773.13436304025,0.831250179862455
-0.0444125372517115,9,0.277777777777778,363.850096870993,0.004,0.507924286121495,0.0869601430497755,27,0.119995885464372,4765.42627055872,0.503961490142394,0,0,0.192623159532887,61,0.4,15901.1486486253,0.675470551821098
-0.0411003990034764,10,0.0888888888888889,740.451169947551,0.004,0.471254911157778,0.0724274522043139,22.2,0.0997225092103272,3747.64592107149,0.414027173010093,0,0,0.180858404033799,57,0.266666666666667,13502.8525256281,0.589653690753932
-0.0498979252162509,23,0.0316205533596838,2484.20181324075,1,0.620649260696442,0.0382306623200037,11.9130434782609,0.125151432595652,1063.05677470303,0.462970833309582,1,13,0.130003327028454,33,0.4,5229.78563498713,0.614309883434888
-0.0362361723888933,9,0.0555555555555556,368.601770497549,0.014,0.405747669864409,0.0709507479083072,20.5555555555556,0.167539734204028,3054.48411975258,0.47738541632969,0,0,0.202057810795379,57,0.6,13257.6517319354,0.578472051617356
-0.0395920563728538,12,0.0909090909090909,530.542018779495,0.004,0.729045441603557,0.0581411989530974,16.5833333333333,0.126698182104361,2166.53646745885,0.500872779141765,0,0,0.202057810795379,57,0.4,13257.6517319354,0.655506440056019
-0.0657623420655098,17,0.0882352941176471,1865.44799734377,0.022,0.582240502232737,0.0681687798412368,20.7058823529412,0.131716003375803,3881.28408770769,0.502765478461324,0,0,0.20996253741245,65,0.4,17119.5053242557,0.646813225555917
-0.0410385634527089,18,0.0261437908496732,2095.18562187569,1,0.664129008846686,0.0401769361675833,12.5555555555556,0.114521068811687,1455.49555655386,0.512616886243837,1,15,0.180858404033799,57,0.4,13502.8525256281,0.716936483459631
-0.0539827771060984,10,0.355555555555556,574.853113740583,0.004,0.656605418195135,0.0951288820426625,30.6,0.110482041450557,6386.21823369158,0.507544228296592,0,0,0.20996253741245,65,0.266666666666667,17119.5053242557,0.686398872937934
-0.0551295942529612,16,0.15,1758.31038149147,0.008,0.443565614818647,0.06071863275071,19.75,0.0681676354057103,3291.35439163085,0.514956552793938,0,0,0.20996253741245,65,0.285714285714286,17119.5053242557,0.675315178759103
-0.0415617667312092,15,0.0761904761904762,1219.80089891754,0.012,0.413110949592219,0.048826985405452,14.9333333333333,0.112942029647912,2043.1950768463,0.500117984434234,0,0,0.161538731868306,51,0.266666666666667,11463.6359668986,0.831250179862455
-0.0377411475612069,11,0.0727272727272727,747.44477285516,1,0.420380292159977,0.0604615931055262,20.9090909090909,0.0684700814922693,2869.38603422371,0.531084285903859,1,14,0.174399025745534,53,0.133333333333333,12319.6846300791,0.729045441603557
-0.0485485075615346,11,0.145454545454545,772.041674756828,0.01,0.374642188915561,0.0777750624912956,23.9090909090909,0.130616973170316,4620.31186427479,0.501339341122376,0,0,0.202521659428,63,0.4,18131.2882530902,0.714489114177571
-0.0453311517978054,14,0.0659340659340659,1136.37695243724,0.01,0.298739925820092,0.0570592276093118,16.1428571428571,0.0864166958428006,2113.09847719506,0.488212552050127,0,0,0.166397005623651,48,0.4,10196.2035239752,0.655526489784502
-0.0398937621826233,11,0.218181818181818,563.144187255917,0.012,0.632230306273082,0.0639100973976125,19.9090909090909,0.0790832931923882,3087.71366214068,0.535527205930272,0,0,0.180858404033799,57,0.133333333333333,13502.8525256281,0.729045441603557
-0.0749571113604252,28,0.0582010582010582,3854.89982933154,0.994,0.675470551821098,0.0471750077863463,13.8214285714286,0.161051105992933,2010.10701594933,0.484672043042237,1,11,0.20996253741245,65,0.8,17119.5053242557,0.814845700213174
-0.0361082899672763,14,0.0659340659340659,979.131668341435,0.006,0.480675129474845,0.045450226921558,13.5714285714286,0.0923276645436533,1330.50292548075,0.504622315492169,0,0,0.123079146542144,31,0.222222222222222,4603.45992228633,0.643815530693581
-0.0670180714597995,24,0.0579710144927536,3287.05101358872,0.996,0.467423975728294,0.04920824255126,14.5,0.146412309543095,2095.09972882046,0.485968719482292,1,11,0.180858404033799,57,0.6,13502.8525256281,0.722478484785872
-0.039298285474525,12,0.0606060606060606,781.033143277701,0.012,0.655526489784502,0.0577097944287778,18.8333333333333,0.0816795775347072,2601.98925462589,0.505092810563866,0,0,0.178730484951986,58,0.181818181818182,13126.9558872689,0.760392638933542
-0.0477376517668087,13,0.205128205128205,1010.72147292517,0.006,0.545628571440686,0.0647105170512647,19.6153846153846,0.10907559913662,3021.63617246491,0.475805570567927,0,0,0.178730484951986,58,0.285714285714286,13126.9558872689,0.600404060432331
-0.0432022818012627,10,0.133333333333333,608.174617215663,0.006,0.448713519565249,0.0761314068998112,23.7,0.0792711171153472,3979.84078945586,0.455995914701373,0,0,0.180858404033799,58,0.159139784946237,13502.8525256281,0.61819848757664
-0.0419877333507638,6,0.4,150.592854708279,0.002,0.520600544041459,0.123318533159605,35.5,0.0872192199785079,7314.54835431022,0.522039074408588,0,0,0.20996253741245,65,0.152380952380952,17119.5053242557,0.721078725586178
-0.0404884090438766,10,0.0888888888888889,450.658711099049,0.006,0.357090998255913,0.07134899859746,21.6,0.113519124336462,3515.78946487669,0.505817349480006,0,0,0.202057810795379,57,0.277777777777778,13257.6517319354,0.623459914043203
-0.0396378202419907,10,0.222222222222222,544.138134843496,0.004,0.554406613541002,0.0698500842003293,22.1,0.0785254016495207,3825.28613737234,0.497089760532489,0,0,0.202521659428,63,0.2,18131.2882530902,0.589653690753932
-0.0465513983678592,8,0.285714285714286,337.966358677582,0.002,0.591525010562176,0.102541558661235,32.5,0.0933453323254324,6402.90938840967,0.473624874383176,0,0,0.20996253741245,65,0.19047619047619,17119.5053242557,0.576796773981292
-0.0374386256884086,9,0.0555555555555556,498.016351499181,0.004,0.553868794651718,0.0733051621662429,22.1111111111111,0.0634447585219383,3729.13190893955,0.49251072769834,0,0,0.166397005623651,48,0.133333333333333,10196.2035239752,0.618317228208266
-0.0521839866677096,18,0.065359477124183,1936.24942371809,0.014,0.483810478797093,0.0510883550720437,15.8888888888889,0.126098799584683,2486.88230581367,0.503056185362257,0,0,0.20996253741245,65,0.4,17119.5053242557,0.614194511710567
-0.0356619675540051,13,0.0769230769230769,840.457933956236,0.012,0.436761289414629,0.0483413882768655,14.3846153846154,0.141404157311269,1816.9899112776,0.511463394787185,0,0,0.174399025745534,53,0.4,12319.6846300791,0.714489114177571
-0.0387386654251891,12,0.121212121212121,890.756321955441,0.004,0.588212572764964,0.0568879886523826,17.5,0.109457189052777,2938.43443160085,0.508720201987612,0,0,0.20996253741245,65,0.6,17119.5053242557,0.688320271773045
-0.0498498301334486,19,0.0350877192982456,1926.94682898884,1,0.675315178759103,0.0462346156821101,14.4210526315789,0.0844039117238563,2142.85526089399,0.48855744030267,1,13,0.20996253741245,65,0.277777777777778,17119.5053242557,0.730872951454218
-0.0269751758356129,8,0,297.096093261139,0.002,0.444045746018137,0.0594198385510674,18.375,0.101409035422009,2113.01572026637,0.528345428067765,0,0,0.116716541690964,32,0.205128205128205,5017.05550506721,0.635259021855017
-0.05469482314917,14,0.0879120879120879,1240.51565500075,0.016,0.512759368921642,0.0688454680578099,21.5,0.127094116683631,3802.66449335877,0.53257533332187,0,0,0.20996253741245,65,0.4,17119.5053242557,0.714489114177571
-0.0202519287428042,8,0.0714285714285714,261.922382513445,0.006,0.604936265869037,0.0446101387282321,15.375,0.0976489726876724,1319.01517842794,0.560720834774126,0,0,0.0647736770821156,27,0.218181818181818,2704.23772856421,0.632230306273082
-0.0350477267508474,11,0.0727272727272727,701.737618749525,0.006,0.588596560975099,0.0561467133623016,17.7272727272727,0.0582876892074935,3247.08232830378,0.469556396404753,0,0,0.202521659428,63,0.222222222222222,18131.2882530902,0.575979155890778
-0.0459889373033559,15,0.0952380952380952,1381.64241692109,0.008,0.4060679760217,0.0540280490250919,17.4,0.0917174652436626,2633.31134879429,0.477823786984355,0,0,0.192623159532887,61,0.2,15901.1486486253,0.611948096372738
-0.0281892384243565,9,0.222222222222222,498.713697661678,0.01,0.443951126675406,0.0551947796171407,18.4444444444444,0.0806320497971352,2579.6465294822,0.530978077711047,0,0,0.161538731868306,51,0.2,11463.6359668986,0.630334594048793
-0.033391628520387,11,0.0363636363636364,994.028466456606,0.004,0.686398872937934,0.0534936319425993,16.9090909090909,0.0907437686379607,2776.89974195233,0.476738016204061,0,0,0.202521659428,63,0.355555555555556,18131.2882530902,0.656605418195135
-0.0363655638309084,12,0.0606060606060606,887.782893225987,1,0.564643162975865,0.0534030731271665,15.1666666666667,0.0606002590651713,2115.13152345084,0.473092296509685,1,11,0.180858404033799,57,0.19047619047619,13502.8525256281,0.729045441603557
-0.0302419615339435,13,0.102564102564103,939.963899494899,0.01,0.760392638933542,0.0409943282729001,13.9230769230769,0.0634844559418475,1357.23426980591,0.532735883682896,0,0,0.123079146542144,31,0.19047619047619,4603.45992228633,0.655526489784502
-0.0307471077505887,8,0.214285714285714,406.092601964741,0.002,0.546359393549832,0.0677284993278985,21.5,0.11372478979001,3640.12931185891,0.520783687019225,0,0,0.192623159532887,61,0.355555555555556,15901.1486486253,0.721078725586178
-0.050776721939851,16,0.133333333333333,1278.78540637797,0.01,0.569598409475791,0.0559244662241482,17.9375,0.101436978023447,2724.42865120701,0.526171549709207,0,0,0.180858404033799,57,0.4,13502.8525256281,0.721078725586178
-0.041948519958096,16,0.05,1455.70460003076,0.01,0.404209944959261,0.0462012610882701,14.625,0.107997192865614,1957.37367349001,0.491126664721347,0,0,0.202057810795379,57,0.533333333333333,13257.6517319354,0.73156220071835
-0.0247899263674858,11,0.0727272727272727,599.601061741401,0.004,0.489101961860965,0.0397136424830787,12.9090909090909,0.0973832901105628,1114.10250197982,0.519630021521558,0,0,0.0868616388544091,27,0.285714285714286,3463.03361476921,0.611948096372738
-0.0422815598313635,15,0.0952380952380952,1067.19253374511,0.018,0.617623487689376,0.0496726021816462,14.8666666666667,0.128649162237532,2113.76841248898,0.509363620211037,0,0,0.202057810795379,57,0.4,13257.6517319354,0.676941001013656
-0.0429648669618968,7,0.19047619047619,199.257145702991,0.002,0.549920364906752,0.108161475098515,31.7142857142857,0.0871888223105941,6537.76253520444,0.501867375622093,0,0,0.20996253741245,65,0.15,17119.5053242557,0.563555836819554
-0.0467666616351404,16,0.0666666666666667,1368.35406662677,0.002,0.466194529554309,0.0515078659888428,15.8125,0.144383032847959,2092.3523901786,0.490807610232811,0,0,0.161538731868306,51,0.666666666666667,11463.6359668986,0.721078725586178
-0.0300254371716446,10,0.222222222222222,591.790168128496,0.016,0.594678491706955,0.0529110657898717,17.9,0.14541635879389,2692.93447827076,0.546647951396579,0,0,0.192623159532887,61,0.4,15901.1486486253,0.73156220071835
-0.0560200966975849,20,0.105263157894737,1833.23426670898,0.014,0.395656885456013,0.0493595314695386,14.1,0.124170109680847,1733.77660544076,0.514457167893377,0,0,0.180858404033799,57,0.642857142857143,13502.8525256281,0.796405006089125
-0.038510789665803,15,0.0380952380952381,1179.99366694493,0.01,0.409345841352256,0.0452426812634172,13.4666666666667,0.161762531499374,1532.02522264605,0.498536502940531,0,0,0.134223978469342,38,0.666666666666667,6608.25966262597,0.666471709933398
-0.0464773082567411,12,0.121212121212121,845.195053138435,0.998,0.700722781089707,0.0682522372849622,22.4166666666667,0.0895784476855335,3959.79840721327,0.531671166634785,1,14,0.202521659428,63,0.2,18131.2882530902,0.721078725586178
-0.0460038384384366,11,0.181818181818182,832.8475852733,0.998,0.676941001013656,0.0736984840338061,23.3636363636364,0.110881767125468,4717.66258943396,0.487899452534669,1,15,0.202521659428,63,0.285714285714286,18131.2882530902,0.655295189622022
-0.0209598738735027,10,0.0444444444444444,701.364615076001,0.004,0.443857649059883,0.0369356575602383,13.5,0.0624286221025351,1378.46359840241,0.495688185662976,0,0,0.0909703258067647,33,0.133333333333333,5599.18043698223,0.620649260696442
-0.0404188047111988,11,0.109090909090909,579.027101364822,0.006,0.43552045843889,0.064751219350101,19.6363636363636,0.140936338527495,3162.51530509344,0.459410418617498,0,0,0.180858404033799,58,0.380952380952381,13502.8525256281,0.674249357664756
-0.0321660975259365,7,0.0952380952380952,323.127887304018,0.002,0.57770711017668,0.0809762208656074,24.5714285714286,0.0614841630432077,4000.88385663797,0.534502934948759,0,0,0.202057810795379,57,0.117647058823529,13257.6517319354,0.721078725586178
-0.0374600383412003,10,0.177777777777778,672.120249223023,0.02,0.438344961734476,0.0660123794978137,22.1,0.0939239452647381,3886.54500061505,0.509613971489694,0,0,0.20996253741245,65,0.4,17119.5053242557,0.644325493550016
-0.0351292672158673,8,0.214285714285714,501.5565540607,0.004,0.547480429188296,0.0773813449485793,24.25,0.112683894944924,4171.3359254674,0.492749341390762,0,0,0.20996253741245,65,0.2,17119.5053242557,0.600404060432331
-0.041597557064343,15,0.019047619047619,1701.92681445234,0.008,0.594522829046564,0.0488690320798603,16.4666666666667,0.031850699798831,2303.36945903193,0.505403656317318,0,0,0.202057810795379,57,0.133333333333333,13257.6517319354,0.675470551821098
-0.0358672279526049,7,0.380952380952381,132.802712867605,0.002,0.449673719684754,0.090293594682579,25.5714285714286,0.187244203369812,4050.57492148033,0.544585474421064,0,0,0.202057810795379,57,0.8,13257.6517319354,0.675470551821098
-0.0350421156938787,11,0.145454545454545,612.609542593788,0.008,0.578472051617356,0.0561377244081955,17.4545454545455,0.0950662377314113,2636.09679234385,0.49880281018386,0,0,0.180858404033799,57,0.4,13502.8525256281,0.635971650853112
-0.0437024429520956,12,0.121212121212121,712.160215518189,1,0.432018771091231,0.0641773290703927,18.5833333333333,0.141419375678373,2861.87973271608,0.508119134361211,1,16,0.192623159532887,61,0.6,15901.1486486253,0.730872951454218
-0.0425262631304386,12,0.0909090909090909,1071.58333256991,0.998,0.562894666864819,0.0624501011544801,19.5,0.0443912321857604,3630.76587347533,0.483983841073303,1,14,0.202521659428,63,0.145454545454545,18131.2882530902,0.576796773981292
-0.0357125948809857,12,0.0909090909090909,713.209497485159,0.006,0.402989042139426,0.0524441838674087,16.25,0.134225174741171,2174.28130306913,0.513835042597196,0,0,0.161538731868306,51,0.4,11463.6359668986,0.675470551821098
-0.0218957419222405,10,0,539.966264102042,0.012,0.5810414398478,0.0385848517289802,12.2,0.0710328462960042,1085.95852443692,0.468971622323746,0,0,0.118002593461738,28,0.153439153439153,3989.82636646433,0.760392638933542
-0.0387154494728381,7,0.285714285714286,330.174457028251,0.006,0.584107184902683,0.097463821493917,28.5714285714286,0.0744946222086334,5139.80223036256,0.481531272727082,0,0,0.178730484951986,58,0.153439153439153,13126.9558872689,0.645307886949853
